PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,Class
0.614122845,0.403407392,0.490720154,-0.172495828,0.793716041,-0.550518847,0.838857323,0.171785933,0.177086184,-0.555165254,-0.320717652,1.262453955,0.074613084,0.420312971,-0.218464459,-0.273856407,-0.299757006,-0.168670829,0.54774462,0.449120263,0.091843114,-0.14367869,0.547920169,-0.004345469,-0.08221989,-0.088704699,0.394342046,0.094384478,0.029253221,0.005491881,0,0,0
0.529132971,-0.320726853,0.171717416,0.346199466,0.624063881,-0.402273646,0.870057352,0.634932166,-0.233239806,-0.330874784,-0.275670809,0.222306089,0.353528553,0.755228752,0.063532819,0.34120569,-0.070577363,-0.064456752,-0.306867963,-0.002170151,0.646725842,0.044787699,-0.283449543,0.147530532,-0.102368457,-0.240127337,0.575268948,-0.145463151,0.461485976,-0.038173581,0,0,0
0.195653256,-0.567447229,-0.160166891,0.13148138,0.512748672,-1.141648104,1.156935029,0.967359586,-0.333394238,-0.152005322,-1.182546574,1.203593728,-0.009555672,0.125802685,0.160395583,0.208813797,0.243084351,-0.563465393,-0.572497137,-0.616746744,0.845484048,0.37194217,0.156306369,0.257881433,-0.322720492,-0.449718333,0.26280661,0.40317708,-0.06227053,-0.089464096,0,0,0
1.216498318,0.390224229,-0.778347155,-0.271265438,-0.775193235,0.092749207,-0.663901733,0.225396654,-2.594263268,-0.504320383,0.507427169,-0.406403357,0.190768993,-0.28849778,0.445183066,0.180036751,-0.394893005,0.879066782,0.692730855,-0.127949438,-0.320208494,-0.321832701,0.180264101,-0.761450675,-0.124090431,-0.028497168,0.019210745,-0.574435923,0.005657532,0.009991146,0,0,0
0.828576017,-0.502813844,-0.090901114,0.305772713,1.029664887,0.047414058,-0.241382273,0.222350596,0.868501429,-0.052458775,-0.980577727,0.042312949,-0.458808581,1.012039209,0.28329055,0.129456351,-0.119315729,-1.421205478,0.102277612,-0.87476349,-0.35496591,0.208521776,-1.017603783,0.139274951,0.375260294,0.586450746,0.205150845,-0.123242875,0.429608118,0.017257129,0,0,0
0.841082292,0.287926995,0.103907007,0.099949167,0.577062496,-0.11239394,-1.302862109,-0.379218192,-1.055784069,1.144672231,0.150955293,-1.088092193,0.360112067,-0.189912397,-0.217438735,0.439552557,-0.372677163,-0.658043508,0.179966171,0.137376078,-1.371005618,0.290693758,0.28941262,0.474269143,0.96749717,0.258053965,0.095717245,-0.643582228,0.458766268,-0.050625292,0,0,0
0.64708889,0.208233965,0.643874716,-0.167143846,1.155537461,-0.427692171,0.190465971,-0.607181388,-1.340824718,0.51652506,-0.617237069,0.721433433,-0.264988833,0.717679427,-0.600262906,0.19520193,-0.253597698,0.236721238,0.255238967,-0.161002821,0.277617007,-0.377611389,0.049337939,-0.089281576,0.215008602,-0.094872367,0.139627764,0.034582907,-0.024112237,0.012613477,0,0,0
0.650337982,-0.141094287,0.385845298,0.25367272,0.197664657,-0.170396908,0.792418137,0.110245748,-0.875427237,0.720364604,0.025934512,-0.002051085,0.274934376,-0.207669119,0.619815705,0.759514362,0.710263311,-0.378056947,-0.422268569,0.222766636,0.81973602,-0.302081483,-0.53145066,0.170341703,-0.041367431,0.038870978,0.137392621,0.142132272,0.16815053,0.014334963,0,0,0
0.809508299,-0.359201644,0.539059131,0.112235863,0.662334113,0.071255702,1.365582359,-0.051139666,-0.638276719,0.234715798,0.458332218,-0.97058716,-0.080437687,0.094282036,-0.298813559,0.461052119,0.415716706,-0.492093088,-0.150697504,-0.747149388,-0.082990977,0.108948063,0.427470508,-0.706708416,0.942712916,0.360109544,-0.084927799,-0.564165842,-0.203370051,-0.016840499,0,0,0
1.125965997,-0.513934293,-0.629780823,-0.378041083,-0.817062805,-0.68725043,-0.612693957,0.557074586,0.095920535,0.429250881,-0.614098242,-0.020259636,0.211351127,0.810523007,0.287218237,0.537051455,0.608755819,0.819612969,0.276794462,-0.290745174,0.138194164,0.02694568,0.294061238,-0.785294903,-0.308191436,0.047666464,0.466212876,-0.216883462,-0.133484187,-0.00921274,0,0,0
0.909906227,-0.647296128,-0.105012036,-0.295783899,-0.386842706,-0.648612635,-0.146305807,-0.212760934,-0.760232964,0.026119496,0.013653264,0.141691441,0.131793852,0.73836939,-0.097659442,-0.04252674,0.829102712,-0.714693124,-0.130928405,-0.41304619,0.344358494,-0.191560418,-0.423835591,0.341256601,-0.111221136,-0.412532836,-0.099136039,-0.093167413,-0.226990646,0.031146316,0,0,0
0.925432238,-0.2323196,-0.175338332,-0.196789965,-1.387036335,-0.982550363,-0.157899383,0.954647621,1.06117562,-1.332033477,-0.100054104,0.522948304,0.853385948,-0.566180105,-0.511548452,-0.339724205,-0.122609368,-0.394618728,-0.568438329,0.544177683,0.010382135,-0.265318375,-0.057941053,0.668674053,0.090066247,-0.139606656,0.174500667,0.260687557,-0.434589674,-0.098161511,0,0,0
0.930903187,0.32271537,-0.899358888,-0.432163943,-1.064244247,-0.206889504,-0.868071696,0.576915138,-1.272856775,0.791693039,-0.008026429,0.438125732,-0.166396978,-0.8488865,0.331022308,0.047494335,-0.282313265,0.610429424,0.849607673,-0.237765344,-0.3094896,-0.260483611,0.628452354,-0.603403574,-0.326485747,-0.013395985,0.23410773,-0.31548942,0.140973499,0.011997112,0,0,0
0.573756346,-0.077056917,0.271322341,-0.282362194,0.292592646,0.127916663,1.11107113,-0.315308572,-0.09637895,0.688901032,0.002948733,0.562494329,0.153004529,-0.847058196,0.411743989,0.254482619,0.803893242,-0.537212422,-0.457944584,-0.437821598,-0.085813183,0.281903871,0.268803038,0.240896266,-0.454569267,-0.061625004,0.060755715,-0.062646129,-0.291161586,0.050120366,0,0,0
0.580814451,-0.514734077,-0.248814689,0.34790246,1.334396122,-0.747000265,0.029497307,-0.988393066,0.475527772,-0.276232414,0.660940038,-0.623510609,-0.201511059,0.315783846,-0.117601618,-0.467860364,-0.481163517,0.039805569,-0.798307778,-0.024857041,1.364982284,0.145540866,-0.770284727,0.153837624,0.462785859,-0.097094303,0.143155747,-0.514498582,0.0535377,-0.15849348,0,0,0
0.859961757,-0.339820047,0.16737191,-0.711277214,-0.140490555,-0.273857839,-0.046550236,-0.639605428,-0.29284396,-0.676102037,0.047705181,-0.265470253,-0.034172242,0.818589064,-0.516273268,0.528311532,0.470447544,0.492609084,0.18410138,-0.71349699,0.013056418,0.004568383,0.362107374,-0.575276021,-0.23434492,-0.139108971,0.20360916,0.04937782,-0.442783725,0.012045325,0,0,0
0.997068241,-0.062965466,0.389242463,0.728387534,1.335363379,0.331540731,-0.147672406,-0.732075603,0.785656978,-0.566983148,-0.654177657,-0.833219778,-0.30229704,0.049275456,0.808146733,-0.252493173,0.101637038,0.075715276,-0.093328448,0.174321503,0.666869318,-0.660419879,-1.539660939,-0.629343683,-0.3144596,0.579352985,0.28236024,0.713512738,0.025234584,-0.047946067,0,0,0
0.868233144,0.404436758,0.448545036,0.207627058,1.109456647,-0.185255409,0.71242517,0.392402509,-0.64760466,-1.003747793,-0.198249492,0.06302402,0.010595004,-0.061942907,-0.236960983,-0.368857149,-1.106079452,-1.012002183,0.137315624,-0.302944342,-0.556175447,-0.48675027,-0.476876307,-0.368253279,0.523587506,0.845607833,-0.435988224,0.045178014,-0.001716079,-0.011411199,0,0,0
0.480594945,-0.223097912,0.246555081,0.686885405,0.684000944,0.79697004,-0.669815255,-0.234013319,-0.407041997,0.791316229,-0.753446255,-0.713709632,-0.417801927,-0.120515409,0.16391602,-0.071334217,-0.009039771,0.094008053,0.189533023,0.084543292,0.366188054,0.12923014,0.546133204,-0.355565503,-0.644106504,-0.151171865,0.216922672,0.056586504,0.151196773,-0.041954019,0,0,0
0.724705721,0.411789324,0.865239783,0.587903566,1.161673461,0.88236726,1.020461609,-0.588039664,0.410091966,0.407875496,0.943289119,-1.22904935,-0.428940033,-1.732281562,-0.589635369,-0.140847978,-0.293347948,0.081014408,0.058495054,0.088310649,0.037858999,-0.41929033,-0.200939149,-0.315284888,0.289741597,-0.168640416,-0.100198827,0.088318729,-0.616848211,-0.004444852,0,0,0
0.373392883,-0.1132506,-0.141926272,-0.669213405,0.725178274,0.429346395,-0.280427579,-1.127298156,1.668863409,-1.072278796,-2.246086705,-0.019906903,-0.541197682,-1.55491133,0.380509537,0.768144361,0.80096254,0.400898582,-0.54017055,0.198968343,0.530956246,0.9081964,-0.087103247,0.079568894,-0.074669733,-0.337962649,-0.288678795,-0.084930495,0.381376872,0.017933901,0,0,0
0.388652911,0.238935767,0.324645118,0.063249687,0.265982952,0.139510425,0.281181997,0.034432568,-1.057163457,0.712899261,0.64190869,-1.199918116,0.084615637,-0.983064193,0.262174871,1.092217371,0.080387494,0.020357627,-0.392374497,0.338698496,0.293231955,0.145419659,0.019824085,0.306000805,-0.632703937,0.272988131,-0.121041286,0.092895669,0.162458426,-0.023908543,0,0,0
0.659558602,-0.412404643,0.799028794,0.099411707,0.986265258,0.130566011,1.779556315,-0.176736756,0.119360559,-0.929727514,0.332062886,-1.206127602,0.1409427,0.48677605,-0.204887118,0.315260729,0.585028806,-0.773616836,-0.21838996,-0.459434114,-0.053788357,0.405668306,0.682988801,-0.582790989,0.716138618,0.257548347,0.01882541,-0.168544247,-0.308322177,-0.021727446,0,0,0
0.308951709,0.178423394,-0.040013183,0.028923627,-0.669160912,-0.201490521,1.115172013,1.193893024,-0.680835667,0.672310155,-0.486494378,0.061066223,0.391348517,-0.345053211,-0.838188677,0.810622855,-0.050553264,0.215141694,-0.958030359,-0.935961921,0.404222713,0.185729352,0.41364011,0.052299695,-0.791368511,0.012305669,0.119045321,-0.152245282,0.103283524,0.047813861,0,0,0
0.762569435,0.350814073,-0.606164823,-0.615942045,-0.896493042,-0.128670258,-0.658898637,-0.010520584,-0.083027653,0.433375873,0.535271783,-0.102008945,-0.27316724,-0.91592335,-0.183833484,-0.303133849,-0.529562839,0.247227664,0.692072862,0.00470926,-0.135096936,-0.183956445,0.737403487,-0.3774772,-0.37469972,-0.056317548,-0.016185529,-0.092026811,-0.108860647,0.025549282,0,0,0
0.336313509,-0.027345574,0.117588072,-0.163884321,0.728434878,-0.095852361,0.589147153,-1.046250298,-0.325946641,0.391185014,-0.516998869,0.934926282,-0.228533703,0.635816515,0.732153676,-0.589997982,-0.00142892,-1.115047436,-0.498196977,0.39316386,0.895354722,0.481227232,0.301690581,0.38876828,-0.450428052,-0.261827411,-0.130364704,-0.06510717,0.222396414,0.02354928,0,0,0
0.762502145,-0.053198096,-0.44432701,-0.744109772,-0.733977864,-0.690272232,-1.305054298,0.350856268,0.667472881,-0.712798899,0.586326552,0.41924438,0.343412621,0.065107036,-0.085980617,-0.272393883,-0.265631677,-0.577538691,0.37196955,0.510539809,0.02353481,-0.30461823,0.189625667,0.571967818,-0.188531657,-0.197355514,0.238173648,-0.08986308,0.140095511,-0.017988627,0,0,0
0.569278325,0.380007613,0.368623206,0.072884426,0.600668016,0.100858725,1.025182661,-0.622076571,2.414988389,-0.094654338,-0.048593856,-0.122078806,-0.240764308,-1.662806633,0.675273558,-0.09535373,1.133301755,0.812963774,0.698211897,0.301036962,-0.133420585,-0.128812954,0.432177534,-0.410208818,-0.061720492,-0.36418393,-0.314942709,0.141628711,0.666846485,0.003411977,0,0,0
0.833526291,-0.747916731,0.183594354,-0.347376478,-0.373044672,0.311375996,0.588404923,-0.15110797,0.175715812,-1.090785395,0.984570542,-1.585121555,-0.004775225,0.50199374,-0.612353989,0.22752906,0.468155532,-0.619411325,0.025599494,-0.648533812,0.079284418,0.224025554,0.674988238,-0.596193628,0.701135672,0.294049892,-0.34364713,-0.147318882,-0.515017567,0.000341375,0,0,0
0.831940769,0.017322048,-0.323640146,0.264377532,0.219978003,-0.194455171,0.204755114,-0.167729103,-1.441686703,0.541281343,-0.182090436,0.050778764,0.151404238,-0.324844088,0.737621111,-0.20103554,0.240867634,-0.077991232,-0.109285273,0.180736435,0.536547312,-0.204966659,-0.522479129,0.116680896,0.158964909,-0.105859535,0.255564395,-0.15290403,0.32150136,-0.008065077,0,0,0
0.699700249,1.895049762,1.328574851,0.854185382,1.043626176,-0.415201052,-0.708206906,-1.280726362,0.663145248,-0.79456934,0.998648621,0.20659543,1.072473482,1.870763465,-1.003875174,-2.368158201,0.334710982,-0.201506503,-0.527917532,1.545463704,-0.624140083,-0.280744605,0.805878163,0.142801466,-0.265411026,-0.293184134,0.32125365,0.196889243,0.811584516,-0.202712382,0,0,0
0.825965742,-0.07199285,-0.623565358,-0.177876327,-0.993292317,-0.87144664,-0.356700188,0.059920758,0.830348248,0.954611037,0.115996941,-0.028712053,-0.841085123,0.139536655,-0.087342413,-0.170561999,0.01501481,-0.578789283,0.292864453,0.158414773,0.22909457,0.154484605,-0.343346608,0.818008707,0.03126442,-0.386643662,-0.227460313,0.310911526,-0.260380531,-0.006505873,0,0,0
0.444240576,0.217069463,0.89065086,-0.208609322,1.894400775,-0.375557559,1.452886175,0.958286823,0.402655099,-2.776076219,-0.958528785,-0.105365613,1.106118494,-0.394014977,-0.586517164,0.327633105,0.096550376,0.716662027,-0.161176087,0.787952135,0.157909129,-0.212158793,0.038334698,0.800319758,-0.208215887,-0.011045242,-0.616237343,-0.268201157,0.503347062,0.043445755,0,0,0
0.595635654,0.002401242,0.427680936,0.006487299,1.178347477,-0.612914701,0.718459414,0.004972248,-0.923660056,0.484378348,-0.895773513,0.678859644,-0.342506473,0.85379894,0.119478646,-0.180964588,0.267934582,-0.303439248,0.348255076,0.152810932,0.614491158,-0.10970772,0.333993606,-0.185606973,-0.306104228,-0.133205053,0.04772918,0.073729684,-0.052685555,0.017237221,0,0,0
0.677845726,0.555184655,0.375967174,-0.157857435,0.613927909,-0.152992167,0.446647771,-0.262659392,-0.394247862,0.371100701,0.123528483,0.266369382,-0.109470849,-0.588897549,-0.519517803,0.039907357,-0.645402593,0.23328911,0.271724808,-0.13039119,-0.360379827,-0.146180464,0.514414658,-0.325749648,-0.140046387,-0.103464021,0.173943662,-0.361714043,-0.129179839,0.002466869,0,0,0
0.474615393,-0.545281721,-0.101488258,-0.902539252,-0.329041353,-0.506280697,-0.619877891,-0.916197838,-0.438039916,-0.603639654,-0.057652878,0.605997273,0.321473851,0.351461081,-0.383504234,1.03687824,0.323079743,0.395997641,-0.601150281,-1.531822901,-0.321984968,0.255274382,0.14229097,-0.003177753,0.065464904,-0.511003179,0.549937804,0.335747572,-0.105847868,-0.098402516,0,0,0
0.159136545,-0.614027504,0.307820724,-0.023915802,0.456442943,-0.42486858,1.624823085,0.059880981,0.747233287,-0.085928157,-0.179659246,-0.216905779,0.479488428,0.094008862,-1.26235087,0.279994145,-0.595668794,0.239880617,-1.344168162,-0.656639405,0.919472313,0.596588541,0.364373077,0.059335738,-0.637766972,0.170148759,0.213773914,-0.486465428,0.012076478,-0.051915359,0,0,0
0.407799996,-0.237869508,-0.319335331,0.421015758,0.348641921,0.74918898,0.277222139,1.542825037,-1.170150072,0.757730955,-0.801773116,1.438981028,-0.733794174,-0.007014715,-0.072465088,0.841320247,-0.678199336,-0.268451076,0.093993171,-0.373620501,0.627331005,0.372933378,-0.331045706,0.255763012,-0.047478812,-0.377629936,0.125289186,-0.296510768,0.275794183,0.156257883,0,0,0
1.021679959,-0.674079291,0.007863494,0.060741159,-0.058150699,-0.797737715,-0.395534342,0.341078637,-0.456847095,0.888313188,0.644462694,-0.447845091,0.318829036,1.5710253,-0.746728761,-0.206791659,0.069646409,0.379254847,-0.27365931,0.123038651,0.161456352,-0.267068489,-0.767234118,0.09605128,0.161246575,-0.274065951,0.224638149,-0.552967566,0.542319345,-0.030623778,0,0,0
0.87303563,0.282538604,-0.985777075,0.082671609,-0.558774328,-0.299496073,-2.274862008,0.160575687,-1.378977454,-0.618181819,-0.516306661,-1.295888724,0.502459962,-0.763357308,0.364582111,-0.537136765,-0.881262296,-0.134241574,0.243835458,1.011108136,0.213313134,-0.42702392,-0.319628877,0.575255997,-0.068185863,-0.170682206,0.358630789,-0.120326432,0.510450678,-0.023676362,0,0,0
0.395730214,0.533828029,0.077786678,0.171237316,1.161270485,0.497482998,1.204210778,-1.359570564,-0.931238672,-0.289968688,-0.052740911,-0.790155009,-0.161916578,0.034315016,1.809759549,-0.640666389,0.516741359,-0.197753505,0.230010306,0.627388249,0.292568309,0.652090736,0.807719965,-0.501205394,-0.735091345,-0.286375151,0.148652632,0.672532415,0.274450011,-0.000851776,0,0,0
1.00128356,0.203334437,0.816152508,1.133169978,0.237645304,2.129672588,0.848592865,-0.842982456,1.063586748,-0.618308198,2.487804575,-1.152452661,-0.080602323,-1.310206927,-0.202560446,-0.365030305,-0.200145104,0.48107966,0.250604353,0.447292941,-0.087965588,-0.330623142,-0.38698017,-0.454363627,0.497799345,-0.073920341,0.133456191,-0.1078319,-0.183907746,-0.056340765,0,0,0
0.686851169,0.909360873,0.59023509,0.273457215,1.661591961,0.27487896,0.87063782,-0.144087161,-1.010840572,-2.1625334,-0.34271496,-0.906086288,0.444659284,-0.784115682,-0.05077413,-0.083701284,-1.087972245,-0.017684895,0.059354748,0.605191561,-0.25563029,0.012250284,0.45140719,-0.213379515,-0.201034981,-0.206822712,0.079723715,-0.126553189,-0.544890897,-0.005077155,0,0,0
0.801548035,0.040322482,-0.174661128,-0.172008237,0.215804146,-0.007889244,-0.997070381,-0.607342012,-1.457288608,0.86281414,-0.413556516,-0.349216527,-0.330897696,0.470116189,-0.28568819,-0.140649692,-0.444036355,0.425901293,0.311928341,0.220400321,0.578637961,-0.395528401,-0.102068175,-0.048413071,0.254158438,-0.121541626,-0.431718761,0.507485251,-0.282815886,0.036047123,0,0,0
0.712242631,0.157705985,0.367855257,-0.305274667,0.876184744,-0.037025156,0.097810109,-0.876258465,1.627482608,1.120434706,-0.186811092,1.163942596,-1.008988925,-0.246801214,-0.412251461,-0.378129958,-0.284595386,-0.910998647,-0.105739984,-0.887177662,-1.026844865,0.336522975,-0.847418892,-0.06961121,-0.896656165,0.008688445,0.041620463,-0.171382274,0.052405576,-0.006965732,0,0,0
0.639618967,0.547418598,0.430491736,-0.11090557,0.806155647,-0.393530149,0.903366681,-0.003839948,-0.363460011,-0.053094395,-0.059243235,1.230059992,-0.084177725,0.119815171,-0.106083718,-0.362930202,-0.376255415,-0.135067276,0.576457881,0.402380405,0.074553177,-0.231258373,0.429450793,-0.035144556,0.028234048,-0.100663391,0.203475169,0.054251035,0.04311093,0.014891261,0,0,0
0.577136807,-0.013497288,0.088568153,0.264127818,-0.041400682,-0.031868145,1.17053499,0.15418265,-1.929680472,0.702869976,0.034864912,0.683414506,0.145369329,-0.327071286,0.387239964,0.116575691,0.093234091,-0.513965811,-0.436874554,-0.245177002,0.579454743,-0.19127573,-0.256653998,0.242270009,-0.081106295,-0.260356543,-0.309896525,0.031808006,0.037770909,0.037306446,0,0,0
0.880011465,-0.180677056,0.083669685,2.181816015,-0.636927734,3.834130849,-0.551144138,0.531614415,0.507155273,-1.463040866,0.913602254,0.92715789,0.248388635,-0.846226812,1.172797813,-0.603169288,-0.460919439,0.413530094,0.619249939,0.750892195,-0.320368032,0.420126119,0.61189633,-0.266950604,-0.082709976,-0.242304231,0.136347671,0.313579075,0.004607363,-0.110473041,0,0,0
0.579809469,0.605622015,0.544415415,-0.090729821,1.018365858,-0.064278215,1.1047425,-0.362660303,-0.071231899,-0.253543848,-0.110297482,0.428991952,-0.010543251,-0.551944597,-0.070873327,-0.010382932,-0.339468525,0.02621573,0.199599843,-0.016784468,-0.324089121,0.08741491,0.654638873,-0.317552004,-0.206295733,-0.172475449,0.288251427,-0.045841274,-0.233290953,0.000730919,0,0,0
0.746714475,6.665134399,-2.109964293,0.886767275,-1.064778614,-0.14977171,-1.716762495,0.152750311,-0.607150482,-0.910312489,1.339938151,0.05195182,0.193175755,0.287948165,-0.468857074,0.258832491,1.075961246,0.014587583,-1.437900255,-1.858516698,0.322103352,0.181575298,0.053873812,-0.410203885,0.067677906,-0.66774318,-0.172738675,-0.14402345,-0.105703475,0.014176967,0,0,0
1.045899586,-0.347903846,-0.209677595,-0.270690159,-0.146306336,-0.42139544,-0.132234959,0.151431105,-1.263756214,0.84809833,-0.242931859,-0.547068706,-0.13471385,0.702177114,-0.181917639,0.343856396,0.399755286,0.533775941,0.188699995,-0.499227413,0.047094112,-0.07676892,0.122304322,-0.663501738,-0.290876287,-0.185149713,-0.296354673,-0.120552871,-0.50762989,0.027928307,0,0,0
0.815278573,0.524640036,-0.375454536,-0.494566767,-0.494065705,-0.11096609,-0.440196227,-0.122712031,0.126161602,0.465231459,0.185736035,0.172684851,0.047236704,-0.817337623,-0.302628514,-0.049292727,-0.763998664,0.589131003,0.419678895,0.061478602,-0.434682349,-0.121384533,0.559603546,-0.267811758,0.040500278,-0.097909552,0.044807426,0.177690401,-0.293960444,0.02136615,0,0,0
0.575630038,0.157638601,0.198087034,0.028093749,0.915503552,-0.102354145,-0.002730721,-0.601459664,-0.335955006,0.169499865,-0.446682651,-1.357491868,-0.183568569,-0.162380546,0.11807758,-0.061336244,-0.056503562,0.108458569,0.076892268,0.252570685,0.345836588,0.050198258,0.391549447,-0.409812558,-0.490306667,-0.115836266,0.198498515,0.093608873,-0.059664878,-0.006708577,0,0,0
0.815292504,-0.670277056,-0.749252997,-0.650913136,-0.250179824,-0.257499658,-1.115680264,-1.896074712,0.66205641,-0.096830039,-0.392143483,0.264674936,-0.148267304,1.06712121,0.977843142,-0.452928285,0.131676719,-0.765139211,-0.807584708,0.068388059,1.739692939,0.178238712,-0.122094136,0.197448857,-0.079552392,0.101301492,-0.129974734,-0.636719083,-0.197804567,0.027025389,0,0,0
0.578679508,-0.419614164,-0.481386656,-0.196204051,0.275233817,-0.670501609,-0.166794617,-0.676745213,2.417694741,0.205393274,-0.67310607,0.732825992,-0.23783143,-1.004013985,0.714995599,-0.43150915,0.400880648,-1.009682426,-0.540470964,-0.114055645,1.103780843,-0.016282491,-0.217998379,0.497101734,0.325603351,-0.214337778,0.444122927,0.171124574,-0.480659023,-0.038864458,0,0,0
0.414418001,-1.089029568,0.038830454,-0.172068596,1.290336948,-0.750410526,-0.399420198,0.459402063,2.049673301,-0.208473591,-2.313207377,-1.002386868,-0.606022876,-0.852581761,0.746845362,-0.619784769,2.074402728,-0.287638541,-0.408397906,-0.155150621,0.436098669,-0.091723879,0.261576296,0.357955725,1.081125302,-0.058436825,-0.16227774,0.318197404,0.758985779,0.038526264,0,0,0
1.122180437,-0.618693981,-0.750263352,-0.432063711,-1.091216971,-0.755678259,-0.501112178,0.299622883,0.856556991,1.179541804,-0.078479861,1.25006075,0.17223895,0.64351453,0.488788447,-0.192243563,0.760548469,-0.046913585,0.053491337,-0.139941644,0.3211479,-0.175569184,-0.285762959,0.123861256,0.199407427,-0.101579245,0.381354794,-0.240799386,0.088748355,0.020467332,0,0,0
0.400348403,-0.129322425,-0.020599139,0.703296872,-0.240559473,-0.069098001,1.750959141,-0.081379708,0.497977443,-0.414949419,-0.032039386,-0.285518306,0.214220058,-0.071626033,-0.277867684,0.593607639,-0.605512374,0.601055379,-0.763055465,-0.241409937,0.803916075,0.806962759,0.206500993,0.112420135,-0.513396779,0.384145586,0.479058052,-0.485575461,0.300049744,-0.063803674,0,0,0
0.739521278,-0.457300688,0.074998012,-0.827462196,-0.543715089,-0.471314905,-0.237881128,-0.317690364,0.498737245,-0.472264082,0.582322291,-0.939906617,-0.196040638,0.883264362,-0.978804496,-0.061903601,0.313547032,0.023120997,0.404702712,-0.321574527,0.094040666,0.038662384,0.657147396,-0.395910252,-0.718190098,-0.221917579,-0.143458525,0.105460251,-0.429074808,0.029496217,0,0,0
0.35537281,-0.383151422,0.498087912,0.069286874,0.392560484,-0.714188001,1.115767351,0.623859483,-0.677080149,-0.219751352,-0.085732228,0.505245989,0.428024306,0.651847551,-0.3976682,0.199768745,0.073308896,-0.355518448,-0.608835388,-0.018043299,0.6236308,0.040630117,0.058402256,0.277904179,-0.408812265,-0.173458471,0.09998782,0.064614225,0.243981162,-0.030900015,0,0,0
0.543873419,-0.347125839,-0.148120273,-0.379710567,0.329179298,-0.12558063,0.8918354,0.229866912,-0.141562222,0.992226751,-0.289319449,1.100950558,-0.149615804,0.222585592,-0.196412862,-0.909699572,0.523506274,-0.198594021,0.121601674,-0.170070677,0.297015336,0.186100611,0.318421998,0.752961795,-0.417663652,0.12560424,0.090271374,0.040327218,0.137624331,0.07427092,0,0,0
0.05770441,0.288943859,-0.097557241,-0.007711001,-0.349638053,0.739698078,1.100452683,-0.820656881,0.981686952,-0.612957031,0.356912125,-1.424896742,0.24812694,-0.79904161,1.183025969,0.142518512,-0.071326725,-0.054377919,-0.867240485,1.469852348,0.997137022,1.124228571,0.326383714,-0.342886645,-0.76534603,0.046101245,0.801461953,0.649432434,1.102297433,-0.060855286,0,0,0
0.513769985,-0.220287003,-0.231971626,-0.002914741,-1.567055146,0.38635943,1.944440731,-0.472830164,0.205690632,-0.568617824,1.081378745,0.917167022,1.022268866,0.954732907,1.222446013,0.650233176,-0.405162751,-0.115949645,-1.521530496,0.818025259,1.876171353,0.563149834,-0.100250633,-0.251413751,-0.177648804,0.312974072,-0.143927518,-0.131138824,0.588726317,0.030165879,0,0,0
0.711417777,-0.155085451,-0.727454974,-0.597557494,-1.638754435,-0.589993594,-0.783405857,0.592154103,0.300063947,-0.748941971,0.715723186,0.559310105,0.497171637,-0.541029342,-0.132901371,-0.244494203,-0.456669385,-0.617091591,-0.034407312,0.182473998,0.168536896,-0.30899627,0.036534507,0.445397862,-0.067264663,-0.382138727,0.127998387,0.029331384,0.138497164,0.013291239,0,0,0
0.41729278,0.421240992,-0.135917532,-0.323411909,0.37751504,0.337512548,1.269541982,-0.09603916,0.031948789,-0.762312643,0.28672184,0.781306887,0.00873913,-0.058101336,1.340457118,-2.187376888,1.18398907,-0.004425965,-0.754935079,0.689794767,0.294666706,0.349980951,0.727948743,0.568392248,-0.434414995,0.082432197,0.417792119,0.815847726,0.548064242,0.110720252,0,0,0
0.287226387,0.574592759,0.331742185,-1.067193433,-0.023357789,0.723696189,0.729309706,-0.829929292,0.643614224,-2.987141356,-0.128266888,0.25126006,1.18034337,-1.150010671,-0.92288645,0.848609174,-1.36915121,1.648239903,-0.904477543,0.587802037,1.071613634,-0.335855474,0.129129357,0.695426626,0.423417866,0.585164336,-0.890396523,-0.100935573,0.523086896,0.131685746,0,0,0
0.92138772,-0.224102302,-0.572982707,-0.526239066,-0.735343426,-0.480670185,-0.713982943,0.461444746,0.167641485,-0.923495326,-0.110073976,0.087425768,-0.070570813,0.652968173,0.109007873,-0.452962648,-0.508448178,-0.836708881,0.510618019,-0.419584475,-0.237931243,-0.313045778,-0.076931126,-0.508684688,0.104544402,0.947732842,-0.275973206,0.325906297,0.284229226,-0.004020432,0,0,0
0.761745268,-0.887897641,0.10014207,0.044148777,-0.547692044,0.259384983,-0.225411279,0.59007505,-0.011431869,0.199130092,0.661668802,-0.910824426,-0.176732809,1.220885938,-1.059791204,-0.385541372,-0.032100864,-0.847021617,0.376423994,0.024119848,0.338534218,-0.017640399,0.582523796,-0.026058318,0.793785932,0.223139651,-0.816396394,0.207728507,-0.270816827,0.014568262,0,0,0
0.439481251,-1.976234757,2.208733321,4.706890647,0.306391046,7.092436997,-1.259446417,0.639837695,1.713448851,0.469620307,1.099760696,1.525998833,-1.05201811,-0.494758657,-0.819697005,-0.366047469,0.100236144,-0.144545328,0.29080765,-0.396482517,0.136502679,0.270148048,0.26777019,0.047805093,-0.223279745,-0.46377737,-0.129307847,-0.027608922,-0.038041531,-0.230910102,0,0,0
