PREMIUM_AMOUNT,CLAIM_AMOUNT,AGE,TENURE,DAYS_TO_REPORT,INSURANCE_TYPE_Health,INSURANCE_TYPE_Life,INSURANCE_TYPE_Mobile,INSURANCE_TYPE_Motor,INSURANCE_TYPE_Property,INSURANCE_TYPE_Travel,INCIDENT_SEVERITY_Major Loss,INCIDENT_SEVERITY_Minor Loss,INCIDENT_SEVERITY_Total Loss,AUTHORITY_CONTACTED_Ambulance,AUTHORITY_CONTACTED_Other,AUTHORITY_CONTACTED_Police,HOUSE_TYPE_Mortgage,HOUSE_TYPE_Own,HOUSE_TYPE_Rent,SOCIAL_CLASS_HI,SOCIAL_CLASS_LI,SOCIAL_CLASS_MI,CUSTOMER_EDUCATION_LEVEL_Bachelor,CUSTOMER_EDUCATION_LEVEL_College,CUSTOMER_EDUCATION_LEVEL_High School,CUSTOMER_EDUCATION_LEVEL_MD,CUSTOMER_EDUCATION_LEVEL_Masters,CUSTOMER_EDUCATION_LEVEL_PhD,MARITAL_STATUS_N,ANY_INJURY,MARITAL_STATUS_Y,CLAIM_STATUS
-1.60097409,-0.724430434,-0.995645146,0.062337028,0.90918807,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,A
0.563847134,-0.252483757,-1.342980385,-1.731578021,-0.616124653,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,A
0.829404609,-0.343242734,-1.603481814,0.305579746,0.90918807,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,A
1.794974071,-0.116345293,-1.603481814,-1.184281904,0.90918807,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,A
0.493473368,-0.070965805,1.175200098,1.400171979,-1.632999801,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,A
1.359070687,-0.524760686,-0.474642287,0.366390426,-1.632999801,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,A
1.206318219,-0.070965805,0.914698669,1.27855062,-0.616124653,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,A
2.224254043,-0.297863246,1.088366288,0.761659843,0.90918807,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,A
0.296426824,-0.297863246,-0.908811336,0.548822465,0.90918807,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,A
0.697557289,0.110552148,0.741031049,0.396795766,-0.616124653,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,A
-0.257042146,1.517316279,1.348867717,-1.640362001,0.90918807,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,A
-0.575172963,-0.706278639,-1.169312765,0.335985086,-1.632999801,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,A
0.319815752,-0.343242734,-0.995645146,0.335985086,0.90918807,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,A
-0.21771563,3.695531709,1.262033908,0.214363727,-0.616124653,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,A
-0.658379592,-0.706278639,1.522535337,0.244769066,0.90918807,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,A
1.375215257,0.564347029,1.696202956,-1.001849865,0.90918807,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,A
0.947384157,-0.297863246,1.348867717,0.700849164,0.90918807,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,A
0.326025202,0.065172659,0.133194381,-0.424148409,0.90918807,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,A
-0.371089043,-0.524760686,1.262033908,1.704225377,-0.616124653,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,A
2.17664826,-0.570140174,-0.735143717,1.400171979,0.90918807,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,A
1.214804467,-0.524760686,-0.387808478,-1.397119283,0.90918807,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,A
0.831888389,-0.43400171,-0.908811336,0.183958387,-1.124562227,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,A
1.234881689,0.745864981,-0.908811336,1.643414697,0.90918807,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,A
0.162509687,-0.43400171,1.001532478,-1.457929963,-1.632999801,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,A
0.952558699,-0.524760686,-1.429814195,-0.393743069,0.90918807,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,A
-0.383507943,-0.570140174,1.348867717,0.214363727,-1.632999801,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,A
-0.363637703,-0.570140174,1.522535337,-0.36333773,-1.632999801,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,A
-1.634298138,-0.728968383,-0.735143717,-1.275497924,0.90918807,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,A
1.530451505,-0.025586317,1.696202956,-0.697796467,0.90918807,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,A
0.920476541,-0.706278639,-0.474642287,1.673820037,0.90918807,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,A
0.636083734,0.337449588,0.914698669,-1.153876564,0.90918807,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,A
0.010585146,-0.660899151,0.39369581,-0.33293239,0.90918807,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,A
0.684310462,0.609726517,-0.735143717,0.640038484,0.90918807,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,A
0.636290716,-0.706278639,-0.995645146,0.427201105,0.90918807,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,A
1.974634156,-0.388622222,0.827864859,0.214363727,-1.632999801,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,A
0.142225484,-0.570140174,-0.995645146,1.004902562,-0.107687078,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,A
0.05715602,-0.343242734,-0.735143717,0.153553047,-1.632999801,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,D
-0.318308718,-0.297863246,-0.214140858,0.214363727,0.90918807,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,A
0.141190576,-0.297863246,0.56736343,-0.33293239,0.90918807,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,A
-0.422834459,-0.615519662,-0.300974668,0.852875863,0.90918807,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,A
-0.028534389,1.834972696,-1.256146575,0.123147707,0.90918807,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,A
-1.700118307,-0.728968383,1.262033908,-0.545769768,0.90918807,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,A
1.641186695,0.065172659,-0.214140858,-1.275497924,0.90918807,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,A
-0.205503711,-0.615519662,-0.214140858,-0.880228506,0.90918807,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,A
0.665682112,0.2920701,-0.735143717,-0.910633846,-1.124562227,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,A
0.287940576,1.063521398,-0.908811336,0.852875863,0.90918807,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,A
-0.474372893,1.698834232,1.001532478,0.092742367,0.90918807,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,A
1.858517442,-0.252483757,-1.169312765,1.430577319,-1.632999801,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,A
-0.61574137,0.518967541,1.001532478,0.640038484,0.90918807,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,A
0.705836555,-0.615519662,1.001532478,0.244769066,0.90918807,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,A
-1.679834104,-0.733506332,1.088366288,-0.028878992,-0.107687078,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,A
-0.472303076,2.606423994,0.914698669,0.609633144,-1.124562227,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,A
-0.616155333,-0.524760686,0.39369581,-0.606580448,0.90918807,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,A
0.879701153,-0.706278639,-0.300974668,-1.670767341,0.90918807,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,A
1.342926117,0.065172659,0.654197239,1.27855062,-0.616124653,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,A
-1.685422609,-0.724430434,-1.256146575,0.244769066,-1.632999801,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,A
-1.668657094,-0.742582229,-0.648309907,-1.397119283,0.90918807,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,A
-1.59849031,-0.733506332,-0.995645146,-1.549145982,-0.107687078,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,A
1.2189441,0.609726517,-1.342980385,1.21773994,0.90918807,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,A
1.631458557,-0.297863246,-0.821977526,-0.028878992,0.90918807,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,A
-0.011975856,-0.524760686,-0.474642287,-0.120095011,-1.632999801,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,A
0.852793537,0.110552148,-1.342980385,0.244769066,0.90918807,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,A
0.696936344,-0.660899151,1.001532478,1.30895596,-0.107687078,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,A
-1.616911678,-0.73804428,-0.387808478,-1.549145982,0.90918807,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,A
0.317952917,0.019793171,-0.040473239,1.30895596,0.90918807,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,A
0.109522381,-0.343242734,0.306862,0.579227804,-1.124562227,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,A
0.755512155,-0.706278639,0.741031049,0.488011785,-0.107687078,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,A
-0.284777689,-0.479381198,-1.256146575,1.156929261,-0.107687078,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,A
0.05343035,3.19635734,1.609369147,-1.579551322,-0.107687078,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,A
-0.586142992,-0.615519662,0.827864859,0.062337028,-0.107687078,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,A
-0.622364783,-0.524760686,-1.082478956,0.548822465,0.90918807,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,A
0.762135568,-0.161724781,0.220028191,-1.518740642,-1.632999801,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,A
-0.244002301,1.471936791,0.654197239,0.488011785,0.90918807,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,A
-0.670384529,1.381177815,-1.082478956,-0.454553749,-1.632999801,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,A
0.865212437,0.110552148,1.696202956,1.096118581,0.90918807,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,A
-0.153344332,-0.297863246,-1.342980385,1.30895596,-1.124562227,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,A
0.065435287,1.063521398,0.046360571,1.673820037,-0.107687078,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,A
-0.3557724,-0.615519662,0.306862,0.488011785,-1.632999801,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,A
2.182443746,0.155931636,-1.429814195,1.552198678,0.90918807,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,A
-0.301957167,-0.479381198,-1.429814195,-0.150500351,-1.124562227,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,A
0.757581971,-0.343242734,0.741031049,1.643414697,0.90918807,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,A
0.021348192,-0.615519662,1.088366288,1.126523921,-0.616124653,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,A
0.113455033,-0.615519662,0.133194381,1.035307901,0.90918807,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,A
-1.681903921,-0.719892485,0.741031049,0.822470523,-1.632999801,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,A
0.316090082,-0.660899151,-0.040473239,0.305579746,0.90918807,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,A
-0.687357025,-0.570140174,1.262033908,-0.484959089,0.90918807,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,A
-0.153965277,-0.660899151,-0.040473239,0.214363727,-1.632999801,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,A
0.934137331,-0.524760686,-1.169312765,-1.579551322,0.90918807,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,A
1.722737471,-0.070965805,0.914698669,-0.059284332,0.90918807,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,A
-1.604492779,-0.742582229,-0.735143717,0.640038484,0.90918807,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,A
0.666303057,-0.660899151,1.696202956,-0.941039186,-0.107687078,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,A
-1.667415204,-0.742582229,0.133194381,1.004902562,0.90918807,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,A
0.823816104,0.518967541,1.175200098,-0.424148409,0.90918807,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,A
-0.670798492,-0.615519662,-0.387808478,1.1873346,-0.107687078,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,A
-0.30733869,2.288767578,0.914698669,0.609633144,-1.124562227,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,A
-0.266770284,-0.343242734,0.48052962,-0.27212171,-0.107687078,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,A
-1.648372891,-0.73804428,1.435701527,-0.150500351,0.90918807,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,A
1.343547062,-0.025586317,0.220028191,-1.397119283,-0.616124653,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,D
-0.74758869,0.700485493,-1.342980385,-1.153876564,0.90918807,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,D
-0.454709635,1.880352184,0.654197239,1.156929261,0.90918807,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,A
0.428274144,-0.297863246,1.001532478,-1.518740642,-1.124562227,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,A
-1.60221598,-0.724430434,1.696202956,-1.153876564,0.90918807,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,A
0.63049523,0.019793171,-1.342980385,0.579227804,-0.107687078,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,A
-0.07593319,-0.660899151,0.741031049,1.24814528,-1.632999801,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,A
0.421443749,0.337449588,1.175200098,1.369766639,-1.632999801,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,A
-1.692253004,-0.724430434,-1.690315624,-1.427524623,0.90918807,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,A
-0.247107026,-0.570140174,-1.516648004,1.673820037,0.90918807,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,A
-1.608011467,-0.73804428,-1.342980385,-0.819417827,0.90918807,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,A
-1.699704344,-0.719892485,-1.690315624,1.156929261,-0.107687078,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,A
-0.557993485,3.014839388,-0.474642287,0.092742367,-0.107687078,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,A
-0.090007943,-0.116345293,-0.214140858,-0.819417827,-0.107687078,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,A
-0.007215277,0.201311124,1.522535337,-1.518740642,-0.107687078,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,A
-1.665759351,-0.747120178,-0.995645146,-0.819417827,0.90918807,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,A
0.553498051,0.700485493,-0.735143717,-0.028878992,0.90918807,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,A
-0.088559071,-0.43400171,-1.342980385,1.491387998,0.90918807,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,D
-0.126436716,-0.43400171,1.522535337,-0.880228506,-0.107687078,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,A
0.423720547,0.155931636,-0.821977526,-0.484959089,-0.616124653,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,A
0.670856654,-0.343242734,-0.561476097,1.521793338,0.90918807,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,A
0.222948333,0.791244469,0.914698669,-0.576175108,0.90918807,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,A
-1.596420494,-0.733506332,-0.300974668,0.427201105,-0.107687078,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,A
-0.114224798,1.108900886,-1.256146575,0.883281202,-1.124562227,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,A
1.786901786,-0.615519662,-1.169312765,-1.640362001,0.90918807,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,A
2.150154607,-0.706278639,1.262033908,0.427201105,0.90918807,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,A
2.260268852,-0.479381198,1.522535337,0.548822465,-1.632999801,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,A
2.218458556,-0.207104269,-1.169312765,-0.33293239,-1.124562227,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,A
-0.149618662,3.241736828,-0.214140858,-1.518740642,0.90918807,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,A
-1.647751946,-0.73804428,0.220028191,-1.123471225,0.90918807,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,A
-0.142581286,-0.706278639,1.435701527,-0.728201807,-1.632999801,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,D
-1.663689535,-0.724430434,0.133194381,0.913686542,-0.616124653,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,A
-0.711366898,-0.524760686,0.046360571,-0.484959089,0.90918807,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,A
-0.089386998,0.564347029,-0.821977526,-0.819417827,-1.632999801,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,A
0.803738882,-0.207104269,-0.648309907,-0.27212171,-0.616124653,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,A
1.579299177,-0.207104269,-0.995645146,-0.454553749,-1.632999801,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,A
0.284421887,-0.343242734,0.914698669,1.004902562,0.90918807,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,A
1.51865355,-0.207104269,-0.561476097,-0.849823166,0.90918807,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,A
0.505064341,-0.479381198,1.175200098,-0.424148409,-1.124562227,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,A
-1.659549901,-0.742582229,0.133194381,1.430577319,0.90918807,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,A
-1.619809422,-0.728968383,-0.127307048,0.731254503,0.90918807,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,A
0.273451859,-0.388622222,0.133194381,0.062337028,0.90918807,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,A
0.146158136,-0.524760686,1.262033908,-0.393743069,0.90918807,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,A
-0.057097858,0.428208564,0.914698669,-0.27212171,-1.632999801,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,A
0.047634864,2.515665018,-1.690315624,-0.910633846,-0.616124653,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,A
-0.032881004,2.697182971,-1.429814195,-0.910633846,0.90918807,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,A
-1.690804133,-0.73804428,-0.908811336,0.335985086,-1.632999801,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,D
-0.683424374,-0.570140174,-0.908811336,-0.606580448,0.90918807,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,A
-0.389510411,3.695531709,-1.603481814,0.214363727,0.90918807,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,A
0.512515681,-0.297863246,0.220028191,1.460982659,-1.124562227,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,A
1.193485356,-0.615519662,-0.474642287,-1.123471225,-0.107687078,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,A
0.267242409,0.428208564,-0.561476097,-0.27212171,0.90918807,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,A
-0.132025221,-0.524760686,0.48052962,-1.245092584,-0.107687078,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,A
-0.348942005,0.337449588,0.046360571,0.305579746,0.90918807,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,A
